page,book,year,status,ours_chars,calfa_chars,length_ratio,cer,page_script
EAP180-1-4-31_016L.jpg,EAP180-1-4-31,1905,ok,305,273,0.8951,0.1279,armenian
EAP180-1-4-31_016R.jpg,EAP180-1-4-31,1905,ok,297,241,0.8114,0.2458,armenian
EAP180-1-4-31_017L.jpg,EAP180-1-4-31,1905,ok,340,336,0.9882,0.0324,armenian
EAP180-1-4-31_017R.jpg,EAP180-1-4-31,1905,ok,267,251,0.9401,0.0749,armenian
EAP180-1-4-31_018L.jpg,EAP180-1-4-31,1905,ok,411,359,0.8735,0.1873,armenian
EAP180-1-4-31_018R.jpg,EAP180-1-4-31,1905,ok,264,192,0.7273,0.2955,armenian
EAP180-1-4-31_019L.jpg,EAP180-1-4-31,1905,ok,321,307,0.9564,0.0717,armenian
EAP180-1-4-31_019R.jpg,EAP180-1-4-31,1905,ok,132,132,1.0000,0.0227,armenian
EAP180-1-4-31_020L.jpg,EAP180-1-4-31,1905,ok,237,146,0.6160,0.4051,armenian
EAP180-1-4-31_020R.jpg,EAP180-1-4-31,1905,ok,292,90,0.3082,0.6952,armenian
EAP180-1-4-31_021L.jpg,EAP180-1-4-31,1905,ok,282,231,0.8191,0.2092,armenian
EAP180-1-4-31_021R.jpg,EAP180-1-4-31,1905,ok,334,268,0.8024,0.2246,armenian
EAP180-1-4-31_022L.jpg,EAP180-1-4-31,1905,ok,350,162,0.4629,0.5800,armenian
EAP180-1-4-31_022R.jpg,EAP180-1-4-31,1905,ok,335,278,0.8299,0.2060,armenian
EAP180-1-4-31_023L.jpg,EAP180-1-4-31,1905,ok,277,167,0.6029,0.4007,armenian
EAP180-1-4-31_023R.jpg,EAP180-1-4-31,1905,ok,355,320,0.9014,0.1268,armenian
EAP180-1-4-31_024L.jpg,EAP180-1-4-31,1905,ok,280,97,0.3464,0.6786,armenian
EAP180-1-4-31_024R.jpg,EAP180-1-4-31,1905,ok,362,171,0.4724,0.6243,armenian
EAP180-1-4-31_025L.jpg,EAP180-1-4-31,1905,ok,279,271,0.9713,0.1254,armenian
EAP180-1-4-31_025R.jpg,EAP180-1-4-31,1905,ok,147,144,0.9796,0.0408,armenian
EAP180-1-4-31_026L.jpg,EAP180-1-4-31,1905,ok,298,224,0.7517,0.3020,armenian
EAP180-1-4-31_026R.jpg,EAP180-1-4-31,1905,ok,181,183,1.0110,0.0166,armenian
EAP180-1-4-31_027L.jpg,EAP180-1-4-31,1905,ok,221,123,0.5566,0.4751,armenian
EAP180-1-4-31_027R.jpg,EAP180-1-4-31,1905,ok,129,50,0.3876,0.6124,armenian
EAP180-1-4-31_028L.jpg,EAP180-1-4-31,1905,ok,240,231,0.9625,0.0500,armenian
EAP180-1-4-31_028R.jpg,EAP180-1-4-31,1905,ok,191,186,0.9738,0.0524,armenian
EAP180-1-4-31_029L.jpg,EAP180-1-4-31,1905,ok,324,297,0.9167,0.1080,armenian
EAP180-1-4-31_029R.jpg,EAP180-1-4-31,1905,ok,399,397,0.9950,0.0401,armenian
EAP180-1-4-31_030L.jpg,EAP180-1-4-31,1905,ok,232,209,0.9009,0.0991,armenian
EAP180-1-4-31_030R.jpg,EAP180-1-4-31,1905,ok,238,170,0.7143,0.3109,armenian
EAP180-1-4-31_031L.jpg,EAP180-1-4-31,1905,ok,319,281,0.8809,0.1348,armenian
EAP180-1-4-31_031R.jpg,EAP180-1-4-31,1905,ok,296,280,0.9459,0.0845,armenian
EAP180-1-4-31_032L.jpg,EAP180-1-4-31,1905,ok,369,334,0.9051,0.1328,armenian
EAP180-1-4-31_032R.jpg,EAP180-1-4-31,1905,ok,402,401,0.9975,0.0299,armenian
EAP180-1-4-31_033L.jpg,EAP180-1-4-31,1905,ok,407,349,0.8575,0.1744,armenian
EAP180-1-4-31_033R.jpg,EAP180-1-4-31,1905,ok,486,465,0.9568,0.0782,armenian
EAP180-1-4-31_034L.jpg,EAP180-1-4-31,1905,ok,306,284,0.9281,0.0882,armenian
EAP180-1-4-31_034R.jpg,EAP180-1-4-31,1905,ok,351,320,0.9117,0.1111,armenian
EAP180-1-4-31_035L.jpg,EAP180-1-4-31,1905,ok,417,412,0.9880,0.0384,armenian
EAP180-1-4-31_035R.jpg,EAP180-1-4-31,1905,ok,173,163,0.9422,0.0694,armenian
EAP180-1-4-31_036L.jpg,EAP180-1-4-31,1905,ok,222,158,0.7117,0.3018,armenian
EAP180-1-4-31_036R.jpg,EAP180-1-4-31,1905,ok,221,166,0.7511,0.2670,armenian
EAP180-1-4-31_037L.jpg,EAP180-1-4-31,1905,ok,113,86,0.7611,0.3186,armenian
EAP180-1-4-31_037R.jpg,EAP180-1-4-31,1905,ok,390,337,0.8641,0.1744,armenian
EAP180-1-4-31_038L.jpg,EAP180-1-4-31,1905,ok,344,246,0.7151,0.3052,armenian
EAP180-1-4-31_038R.jpg,EAP180-1-4-31,1905,ok,388,302,0.7784,0.2526,armenian
EAP180-1-4-31_039L.jpg,EAP180-1-4-31,1905,ok,252,94,0.3730,0.6349,armenian
EAP180-1-4-31_039R.jpg,EAP180-1-4-31,1905,ok,199,196,0.9849,0.0503,armenian
EAP180-1-4-31_040L.jpg,EAP180-1-4-31,1905,ok,243,124,0.5103,0.5021,armenian
EAP180-1-4-31_040R.jpg,EAP180-1-4-31,1905,ok,250,243,0.9720,0.0440,armenian
EAP180-1-4-31_041L.jpg,EAP180-1-4-31,1905,ok,253,163,0.6443,0.3676,armenian
EAP180-1-4-31_041R.jpg,EAP180-1-4-31,1905,ok,247,216,0.8745,0.1336,armenian
EAP180-1-4-31_042L.jpg,EAP180-1-4-31,1905,ok,322,73,0.2267,0.7795,armenian
EAP180-1-4-31_042R.jpg,EAP180-1-4-31,1905,ok,246,239,0.9715,0.0650,armenian
EAP180-1-4-31_043L.jpg,EAP180-1-4-31,1905,ok,248,181,0.7298,0.2823,armenian
EAP180-1-4-31_043R.jpg,EAP180-1-4-31,1905,ok,435,432,0.9931,0.0230,armenian
EAP180-1-4-31_044L.jpg,EAP180-1-4-31,1905,ok,228,199,0.8728,0.1491,armenian
EAP180-1-4-31_044R.jpg,EAP180-1-4-31,1905,ok,148,135,0.9122,0.1081,armenian
EAP180-1-4-31_045L.jpg,EAP180-1-4-31,1905,ok,233,78,0.3348,0.6824,armenian
EAP180-1-4-31_045R.jpg,EAP180-1-4-31,1905,ok,358,315,0.8799,0.1257,armenian
EAP180-1-4-31_046L.jpg,EAP180-1-4-31,1905,ok,492,425,0.8638,0.1504,armenian
EAP180-1-4-31_046R.jpg,EAP180-1-4-31,1905,ok,426,400,0.9390,0.0822,armenian
EAP180-1-4-31_047L.jpg,EAP180-1-4-31,1905,ok,435,240,0.5517,0.4690,armenian
EAP180-1-4-31_047R.jpg,EAP180-1-4-31,1905,ok,435,305,0.7011,0.3126,armenian
EAP180-1-4-31_048L.jpg,EAP180-1-4-31,1905,ok,436,353,0.8096,0.2041,armenian
EAP180-1-4-31_048R.jpg,EAP180-1-4-31,1905,ok,420,415,0.9881,0.0405,armenian
EAP180-1-4-31_049L.jpg,EAP180-1-4-31,1905,ok,437,365,0.8352,0.1716,armenian
EAP180-1-4-31_049R.jpg,EAP180-1-4-31,1905,ok,410,394,0.9610,0.0561,armenian
EAP180-1-4-31_050L.jpg,EAP180-1-4-31,1905,ok,452,434,0.9602,0.0597,armenian
EAP180-1-4-31_050R.jpg,EAP180-1-4-31,1905,ok,189,188,0.9947,0.0265,armenian
EAP180-1-4-31_051R.jpg,EAP180-1-4-31,1905,ok,371,214,0.5768,0.4340,armenian
EAP180-1-4-31_052L.jpg,EAP180-1-4-31,1905,ok,325,143,0.4400,0.5723,armenian
EAP180-1-4-31_052R.jpg,EAP180-1-4-31,1905,ok,312,274,0.8782,0.3077,armenian
EAP180-1-4-31_053L.jpg,EAP180-1-4-31,1905,ok,401,284,0.7082,0.3117,armenian
EAP180-1-4-31_053R.jpg,EAP180-1-4-31,1905,ok,163,144,0.8834,0.1411,armenian
